121.523471,117.434466
112.875234,109.831318
107.264585,103.225430
115.447903,84.035568
98.556957,99.965943
97.064237,110.679815
115.586718,104.150685
99.792999,91.485353
109.013030,113.419579
91.012545,103.785174
107.195126,95.858763
102.387441,87.116509
112.446572,85.552986
100.619530,103.227916
137.710210,135.940600
101.468000,102.474557
82.952438,96.736324
108.127596,96.786022
90.597887,129.906860
98.355731,103.737963
91.474137,87.667981
111.735513,111.022054
111.948919,114.866528
103.878109,112.462123
78.302468,117.114612
119.527704,118.013872
92.124929,92.759610
92.793610,96.955809
77.377022,97.739397
105.051608,112.926000
74.675589,116.727294
87.987615,103.611165
102.632198,80.971027
105.347819,86.286073
110.894436,91.344000
110.650606,98.619806
69.676413,94.501016
95.801354,94.027427
84.768546,96.513881
106.997554,105.406991
92.925935,74.234738
85.644707,120.909560
107.674953,92.139744
87.311066,92.072627
88.730943,119.982410
93.667532,96.627398
93.083801,129.196087
68.084094,65.969883
98.309011,68.136949
134.704160,113.000911
72.009568,115.315384
99.969915,89.510966
111.949262,76.150871
80.055657,92.672158
79.065835,122.938285
74.147945,124.789393
100.183753,112.663832
99.076039,120.248466
109.011795,122.762286
111.589910,110.794492
86.240584,103.526442
101.158505,110.467361
133.096426,118.644967
118.312709,113.531913
93.336443,96.383419
106.954929,113.179300
77.455175,92.616512
82.864241,117.653709
89.839859,112.380045
99.772611,113.305690
77.083536,86.986435
108.212027,96.776590
104.212888,119.015231
97.401142,113.153512
129.564600,109.943299
114.630301,90.654566
108.298170,83.772443
84.121969,112.480232
87.080388,89.236239
78.512754,84.499067
95.708324,84.019886
95.232052,98.198160
116.213571,122.309355
123.224393,106.342230
104.231745,83.508805
92.443768,116.848931
89.792756,73.201895
112.665733,69.011421
118.929140,95.186964
81.027566,91.209288
126.525669,84.773297
108.174554,117.234591
86.288091,96.677026
99.429154,91.745366
105.667150,102.266020
115.083561,95.217955
96.539501,129.614305
80.703737,96.165217
81.317914,123.628090
86.172349,92.593638
141.361909,93.026675
89.301307,98.493727
80.040585,84.771252
102.636985,103.244912
89.974261,126.441864
118.141122,121.806956
76.037156,100.649970
96.576597,104.431990
103.656978,122.643541
81.463950,93.559317
117.223720,132.085192
102.189693,117.933549
120.352129,97.772504
95.272704,90.165542
81.016729,98.448740
86.732918,107.408966
109.872966,104.788194
108.520805,122.738674
104.125829,120.871653
97.973524,93.901943
93.591138,94.919765
103.094929,102.479235
114.639369,90.040958
88.032408,118.899847
118.212550,88.304490
106.859002,108.415717
83.398160,95.318105
76.468014,93.942095
83.707314,87.283408
126.673553,86.360650
106.856886,74.444810
124.837016,76.782340
85.903451,110.321726
120.580913,90.505885
111.758209,122.068363
87.809545,114.356418
102.595034,91.698772
120.948443,111.147115
114.221002,93.085781
87.391812,89.985782
120.136288,114.734411
104.033035,128.726967
98.128302,87.084239
65.613903,105.494795
117.372293,108.402228
94.829820,97.611728
83.508031,87.858179
89.734814,120.508792
90.980153,111.299248
93.701383,119.440137
91.735276,112.473907
97.809010,135.133077
110.340642,96.328906
117.223301,106.364094
88.031569,93.793697
91.364943,94.721610
96.337876,98.428851
102.518808,88.757612
103.597656,86.849806
126.007438,107.110794
111.389874,111.843015
106.098267,95.962286
111.037837,117.798460
106.434308,93.325203
120.459358,85.834468
66.504989,96.183781
138.544872,95.924052
94.211489,105.043930
82.027629,117.774113
78.584504,116.215298
117.485124,88.185113
102.342576,101.073217
109.841491,96.412626
95.846073,119.629005
