-105.998360,31.393818
-106.212753,31.478128
-106.383041,31.733763
-106.538971,31.786198
-106.614441,31.817728
-106.615578,31.844635
-106.643532,31.895102
-106.633202,31.913998
-106.632057,31.972118
-106.649513,31.980228
-106.623077,32.000988
-106.377846,32.000645
-106.002708,32.001553
-104.921799,32.004269
-104.850563,32.003151
-104.018814,32.007278
-103.980896,32.005890
-103.728973,32.006104
-103.332092,32.004154
-103.057968,32.001900
-103.055191,32.084995
-103.059547,32.515430
-103.048836,32.953533
-103.042603,33.377728
-103.038239,33.565742
-103.032761,33.826088
-103.029144,34.307743
-103.022156,34.745266
-103.024750,34.964718
-103.025650,35.177208
-103.021797,35.623604
-103.022118,35.742287
-103.023560,36.056026
-103.026802,36.491566
-102.996918,36.492344
-102.165222,36.490208
-102.034210,36.492954
-101.620316,36.492004
-101.089668,36.488022
-100.956909,36.489609
-100.549416,36.489449
-100.006866,36.493877
-100.001144,36.492519
-99.997154,36.057549
-99.997726,35.883793
-100.000000,35.618809
-99.994354,35.424572
-99.997185,35.182182
-99.996071,35.030998
-99.998878,34.747185
-99.996094,34.562321
-99.972099,34.561863
-99.944740,34.579571
-99.931908,34.579109
-99.880600,34.548176
-99.860573,34.518627
-99.829933,34.501778
-99.777687,34.443993
-99.684906,34.377445
-99.601448,34.368557
-99.585220,34.384857
-99.577850,34.408913
-99.553864,34.415180
-99.502136,34.404068
-99.479439,34.383522
-99.438377,34.364704
-99.409958,34.369106
-99.394157,34.396744
-99.392792,34.428993
-99.364204,34.450195
-99.323296,34.412708
-99.267174,34.398285
-99.254105,34.368214
-99.205490,34.331993
-99.196304,34.305122
-99.204597,34.255646
-99.190483,34.223736
-99.176155,34.212730
-99.127945,34.201469
-99.078430,34.208359
-99.035217,34.198921
-98.996193,34.209496
-98.952507,34.194565
-98.891342,34.160820
-98.811066,34.145935
-98.778534,34.131962
-98.705292,34.130714
-98.682213,34.149998
-98.661720,34.147038
-98.625992,34.158436
-98.607246,34.151398
-98.576332,34.141930
-98.557579,34.105335
-98.499519,34.066414
-98.448189,34.054375
-98.421341,34.065830
-98.407135,34.082455
-98.390953,34.087231
-98.384254,34.115780
-98.350403,34.142120
-98.320488,34.139420
-98.277000,34.122871
-98.172844,34.115368
-98.136864,34.138432
-98.114868,34.148987
-98.094124,34.134556
-98.110687,34.069820
-98.086205,34.005314
-98.055557,33.989799
-98.023491,33.986984
-97.982681,34.001286
-97.950226,33.971161
-97.947754,33.959751
-97.962997,33.948650
-97.950684,33.932518
-97.976128,33.912052
-97.976379,33.902504
-97.954735,33.883480
-97.909065,33.874023
-97.869751,33.855114
-97.852547,33.857071
-97.790207,33.890457
-97.756363,33.932098
-97.729019,33.939293
-97.704262,33.971546
-97.671066,33.988613
-97.600182,33.969437
-97.592354,33.917885
-97.575668,33.902531
-97.554588,33.903904
-97.518204,33.916771
-97.477531,33.907707
-97.462761,33.902382
-97.457062,33.890430
-97.452736,33.836212
-97.410118,33.820709
-97.363319,33.831024
-97.341805,33.861916
-97.314957,33.870392
-97.314087,33.895840
-97.272278,33.872574
-97.263908,33.858730
-97.250687,33.872971
-97.246063,33.894238
-97.211334,33.905689
-97.187767,33.899204
-97.164169,33.863148
-97.168594,33.847794
-97.195015,33.836159
-97.208321,33.819649
-97.189163,33.752769
-97.152473,33.728668
-97.115562,33.725933
-97.090500,33.731670
-97.083466,33.742413
-97.087669,33.807571
-97.050026,33.823448
-97.078247,33.837811
-97.082176,33.851101
-97.070900,33.856728
-97.025597,33.840561
-97.005852,33.850513
-96.987709,33.876423
-96.987862,33.944202
-96.968185,33.937321
-96.936203,33.947849
-96.929565,33.961773
-96.898453,33.950027
-96.882851,33.924591
-96.878937,33.884003
-96.861015,33.861679
-96.844009,33.858032
-96.814117,33.871769
-96.797592,33.869949
-96.748825,33.831738
-96.711678,33.833870
-96.693382,33.847904
-96.677704,33.904324
-96.666237,33.913544
-96.584488,33.896145
-96.614166,33.862900
-96.601196,33.842957
-96.562134,33.825420
-96.510574,33.815685
-96.500748,33.788090
-96.487373,33.778130
-96.419464,33.788326
-96.370819,33.740395
-96.347588,33.705528
-96.316277,33.701801
-96.300789,33.714050
-96.289680,33.761932
-96.278076,33.773388
-96.212547,33.756691
-96.187027,33.758583
-96.168816,33.769356
-96.161316,33.798229
-96.141418,33.820320
-96.154518,33.823944
-96.180725,33.808434
-96.183128,33.815792
-96.169205,33.828983
-96.148964,33.835590
-96.109444,33.829258
-96.091522,33.844578
-96.047974,33.841278
-96.026749,33.856022
-96.014069,33.844208
-96.001793,33.856979
-96.002617,33.873390
-95.994209,33.875378
-95.977394,33.857952
-95.958763,33.865040
-95.943069,33.889973
-95.933075,33.890530
-95.846558,33.841038
-95.825974,33.843025
-95.795479,33.864674
-95.768517,33.851402
-95.764252,33.879005
-95.760696,33.893440
-95.746864,33.903397
-95.699707,33.894825
-95.633492,33.920105
-95.612984,33.920238
-95.614830,33.936691
-95.606071,33.944553
-95.562775,33.936073
-95.546318,33.904034
-95.519577,33.906643
-95.526733,33.897816
-95.547493,33.893158
-95.544037,33.885742
-95.512886,33.897736
-95.498856,33.881718
-95.468124,33.886433
-95.451607,33.865753
-95.330040,33.870918
-95.336227,33.897114
-95.301956,33.886623
-95.286430,33.886902
-95.277351,33.917938
-95.263618,33.897800
-95.250992,33.905022
-95.251289,33.936443
-95.234039,33.964863
-95.148315,33.943546
-95.127968,33.940868
-95.126678,33.917145
-95.119225,33.912281
-95.095360,33.921738
-95.082268,33.918453
-95.089714,33.896915
-95.083603,33.888462
-95.063477,33.917648
-95.063141,33.896694
-95.042862,33.884445
-95.037361,33.866451
-95.012772,33.869946
-94.989281,33.856182
-94.968704,33.866215
-94.959908,33.848076
-94.939888,33.840824
-94.940399,33.815807
-94.918236,33.816196
-94.908546,33.803478
-94.913879,33.789597
-94.881638,33.774963
-94.857880,33.749321
-94.819160,33.749405
-94.803223,33.739582
-94.783508,33.753262
-94.764175,33.752842
-94.782028,33.742268
-94.783157,33.733665
-94.749771,33.736706
-94.762718,33.716797
-94.742111,33.719048
-94.754478,33.707771
-94.741653,33.701267
-94.690987,33.690289
-94.668457,33.696537
-94.655479,33.692291
-94.644325,33.677650
-94.667953,33.671459
-94.669426,33.666061
-94.658539,33.663738
-94.638763,33.670105
-94.631737,33.683899
-94.600945,33.665607
-94.585106,33.678982
-94.578506,33.670471
-94.560722,33.671913
-94.565208,33.663013
-94.585159,33.662132
-94.588387,33.655449
-94.576462,33.652157
-94.545418,33.661621
-94.541931,33.648247
-94.562195,33.642830
-94.562149,33.635536
-94.550194,33.632694
-94.517990,33.643009
-94.525055,33.621021
-94.510559,33.630810
-94.500610,33.623047
-94.476486,33.631966
-94.435913,33.636444
-94.436333,33.616844
-94.451553,33.604347
-94.443329,33.596504
-94.428467,33.597141
-94.406570,33.573486
-94.393417,33.574959
-94.379112,33.593327
-94.370628,33.590042
-94.372307,33.572662
-94.395264,33.560303
-94.370758,33.547684
-94.328751,33.573135
-94.302383,33.556934
-94.298820,33.579853
-94.278984,33.589333
-94.272079,33.584606
-94.274544,33.561737
-94.237236,33.592422
-94.223038,33.585720
-94.235367,33.561535
-94.210884,33.557987
-94.205345,33.585079
-94.159515,33.593773
-94.155167,33.567085
-94.098701,33.572998
